"x","y","min.cover","max.cover","mean.cover","count"
257826.713398083,4297179.0188969,0.01,1,0.771645569620253,79
257899.633229306,4297382.8332429,0.01,1,0.606888888888889,45
257565.161007084,4297624.72213178,0.01,1,0.816111111111111,216
257344.39171234,4297454.86517902,0.01,1,0.817784431137725,167
258147.624457376,4297528.81569904,0.01,1,0.801118421052632,152
257806.048195293,4297909.43868507,0.01,1,0.809132653061225,196
257544.313501415,4298189.84684834,0.01,1,0.785714285714286,98
257124.90773911,4298105.29402721,0.04,1,0.769411764705882,68
256956.857866987,4297898.80425739,0.03,1,0.794130434782609,92
257147.363913633,4297363.85752546,0.02,1,0.776291390728477,151
256735.902732852,4297497.2871436,0.01,1,0.808581560283688,141
256432.323705497,4297508.21419528,0.01,1,0.659880952380952,84
233386.34156264,4304827.49990956,0.01,1,0.63875,48
256101.252276925,4297498.92848099,0.02,1,0.6975,56
256049.823705497,4297289.6427667,0.01,1,0.687142857142857,42
255982.421108094,4297511.59081865,0.01,0.97,0.511363636363636,22
255727.14355379,4297214.40256443,0.01,1,0.769203539823009,113
255642.002533863,4297434.98192395,0.01,1,0.728129496402878,139
233573.668690299,4304866.11693084,0.01,1,0.733617021276596,94
255520.024413879,4297854.11147981,0.01,1,0.732479338842975,121
255529.239289912,4297586.59081865,0.01,1,0.682272727272727,66
255265.148380821,4297822.30510437,0.01,1,0.739350649350649,77
254959.96656264,4297997.09990956,0.01,1,0.782,150
255732.048529853,4297812.41794235,0.01,1,0.773114754098361,61
255892.260680287,4297851.61755662,0.03,1,0.729411764705882,51
256084.334983692,4297745.13148851,0.01,1,0.587894736842105,38
256356.243158384,4298088.22331382,0.01,1,0.835659574468085,235
255533.120408793,4298080.57683264,0.02,1,0.635384615384615,39
255404.239289912,4298271.38420708,0.01,1,0.740413223140496,121
236570.71656264,4304651.24990956,0.07,1,0.66375,8
256244.667712065,4298459.56887508,0.01,1,0.819080459770115,261
256652.351178024,4297972.37170443,0.02,1,0.791367521367521,117
256635.992536666,4298395.61679268,0.01,1,0.755649350649351,154
256979.916202927,4298359.80206784,0.01,1,0.801294964028777,139
256807.045302797,4298610.88573633,0.01,1,0.794409448818898,127
256668.16656264,4298770.49990956,0.03,1,0.7334,50
256539.014755411,4298899.42762041,0.01,1,0.741807228915663,83
256393.36656264,4298763.89990956,0.03,1,0.6136,25
259003.384473087,4296266.9775215,0.01,1,0.798358208955224,134
258883.148380821,4295939.86354593,0.01,1,0.740363636363636,55
258548.605906902,4296047.82777841,0.02,1,0.722459016393443,61
258586.16656264,4295693.29990956,0.01,1,0.8328,150
258894.46656264,4295732.99990956,0.03,1,0.591,20
258920.96656264,4295569.49990956,0.05,1,0.729333333333333,45
258736.96656264,4295437.49990956,0.14,1,0.649047619047619,21
258601.133229306,4295385.8332429,0.02,1,0.667222222222222,36
258954.025386169,4295259.26461544,0.01,1,0.503529411764706,17
258525.555671551,4294946.80684025,0.01,1,0.894356435643564,404
236972.46656264,4304647.49990956,0.01,1,0.7045,60
258121.278489245,4294855.94027653,0.01,1,0.764954128440367,109
257539.090456445,4294906.26097151,0.01,1,0.712477876106195,113
257856.46656264,4294573.49990956,0.01,1,0.8075,140
257960.71656264,4294245.53562385,0.01,1,0.868928571428571,168
257646.403182358,4294349.89427576,0.02,1,0.759718309859155,71
257418.573705497,4294468.3927667,0.01,1,0.766428571428571,56
258461.542833826,4294522.58465532,0.01,1,0.830847457627119,177
237014.239289912,4304753.86354593,0.03,1,0.650606060606061,33
257978.192977734,4293651.08481522,0.01,1,0.761981132075472,106
259072.421108094,4294078.5388706,0.01,1,0.781428571428571,77
259418.25688522,4294220.08055472,0.02,1,0.836221198156682,217
259276.455199003,4294581.98854593,0.02,1,0.820852272727273,176
259015.916838883,4294659.6546057,0.02,1,0.822707182320442,181
259683.673149466,4294087.14062812,0.01,1,0.833712574850299,167
259108.345872984,4295115.77577163,0.05,1,0.650344827586207,29
259213.515235206,4295344.31406885,0.06,1,0.772920353982301,113
259386.859610768,4295434.13092561,0.01,1,0.833689839572193,187
259619.44656264,4295243.09990956,0.01,1,0.77072,125
237507.246282919,4304885.61179767,0.03,1,0.793146853146853,143
259450.676240059,4295009.75797408,0.01,1,0.692741935483871,62
259433.701256517,4294873.01011364,0.02,1,0.653877551020408,49
259670.71656264,4294881.61755662,0.01,1,0.726323529411765,136
259725.387615271,4294618.02622535,0.02,1,0.676842105263158,38
259959.46656264,4294394.99990956,0.01,1,0.778541666666667,96
260092.680848354,4294322.49990956,0.02,1,0.689761904761905,42
260067.817626469,4294139.84033509,0.01,1,0.697234042553192,47
260061.96656264,4293904.99990956,0.01,1,0.786875,48
261049.569302366,4293180.23963559,0.02,1,0.849132420091324,219
259824.792649596,4293949.23904,0.01,1,0.515652173913044,23
261254.771440688,4293630.18283639,0.01,1,0.695609756097561,41
237492.118077791,4304731.4393035,0.01,1,0.723636363636364,99
228203.56656264,4306371.89990956,0.04,1,0.7396,50
261380.46656264,4293710.99990956,0.04,1,0.717166666666667,60
261360.812716486,4293903.46144802,0.01,1,0.754807692307692,52
261205.208320881,4294058.15925022,0.01,1,0.674615384615385,91
261074.823705497,4294087.7677667,0.01,1,0.744732142857143,112
260960.219574688,4294120.75292161,0.01,1,0.706867469879518,83
260851.771757445,4294171.26614333,0.01,1,0.682207792207792,77
260779.161684591,4294330.42673883,0.05,1,0.711463414634146,41
261346.109419783,4294361.78562385,0.01,1,0.599142857142857,35
261585.262017185,4293748.6362732,0.02,1,0.806818181818182,88
261626.658870332,4294023.34606341,0.01,1,0.722923076923077,65
261900.175517864,4293820.63423792,0.01,1,0.822089552238806,134
261763.827027756,4294330.29060724,0.01,1,0.792209302325581,86
261776.541030725,4294600.05310105,0.01,1,0.787446808510638,94
261221.020616694,4294827.49990956,0.01,1,0.754684684684685,111
261043.136775406,4294489.62756914,0.01,1,0.687872340425532,47
260911.325536999,4294784.935807,0.01,1,0.802820512820513,117
259678.96656264,4300015.49990956,0.01,1,0.741666666666667,60
260135.316077203,4300039.73291927,0.01,1,0.708252427184466,103
259983.077673751,4299749.16657623,0.02,1,0.699259259259259,54
260237.547207801,4299867.62894182,0.01,1,0.822645161290323,155
260244.531780031,4299333.84773565,0.01,1,0.810782608695652,115
260600.653713478,4299773.42169727,0.01,1,0.81122905027933,179
260399.99686567,4300464.77263683,0.01,1,0.781515151515151,99
260706.96656264,4300294.35176141,0.01,1,0.776975308641975,162
260750.514949736,4299824.9192644,0.02,1,0.71010752688172,93
260912.978832578,4299960.50604453,0.02,1,0.833926380368098,163
261330.454934733,4300573.08130491,0.01,1,0.837364341085271,258
260740.253275926,4300602.5348746,0.01,1,0.817202797202797,143
261320.448705497,4300832.41062385,0.01,1,0.712589285714286,112
261001.084209698,4300631.02932133,0.02,1,0.538823529411765,17
261137.656217812,4300040.25853025,0.04,1,0.747356321839081,87
261294.698521403,4300128.63393018,0.01,1,0.75020618556701,97
261544.206381644,4300224.46823535,0.01,1,0.850633484162896,221
261956.839980361,4300781.29737792,0.01,1,0.722405063291139,79
261969.725183329,4300669.39646129,0.01,1,0.658793103448276,58
261999.025386169,4300537.05873309,0.03,1,0.696617647058824,68
262034.239289912,4300380.68172774,0.01,1,0.471363636363636,44
261682.158870332,4299759.80760187,0.01,1,0.723846153846154,52
261505.043485717,4299627.57683264,0.01,1,0.801692307692308,130
238129.245043652,4304827.8796564,0.02,1,0.680506329113924,79
261340.495974404,4299629.26461544,0.01,1,0.683529411764706,51
261218.030392427,4299517.49990956,0.01,1,0.751382978723404,94
261097.323705497,4299362.67848099,0.02,1,0.575357142857143,56
261290.043485717,4299226.73067879,0.04,1,0.691794871794872,39
260990.776086449,4299341.30943337,0.04,1,0.790238095238095,126
260781.252276925,4299197.07974149,0.01,1,0.78672268907563,119
260628.16656264,4299134.69990956,0.01,1,0.7684,100
260743.437150875,4298713.9704978,0.01,1,0.800686274509804,102
261091.96656264,4298880.42443786,0.01,1,0.781981132075472,106
238415.633229306,4304705.05546512,0.01,1,0.807333333333333,135
261464.590325016,4299074.62862243,0.01,1,0.693069306930693,101
262040.71656264,4301182.49990956,0.01,1,0.59375,24
263042.227432205,4301270.54338782,0.01,1,0.864695652173913,230
263459.195862003,4301097.56360383,0.02,1,0.809872611464968,157
263409.98026127,4301257.91086847,0.01,1,0.627534246575343,73
263606.119105013,4300858.34736719,0.01,1,0.695762711864407,59
263604.590325016,4300342.84644422,0.01,1,0.85023102310231,303
263821.815047488,4301352.65142471,0.01,1,0.818787878787879,198
238672.74969517,4304886.41557221,0.06,1,0.725421686746988,83
263411.512017185,4301448.86354593,0.01,1,0.660909090909091,66
263894.023166413,4301912.0659473,0.02,1,0.883132075471698,265
264612.229720534,4302380.49586098,0.01,1,0.83919028340081,247
263946.531780031,4300358.47817043,0.01,1,0.716847826086957,92
264089.26656264,4300331.99990956,0.01,1,0.7428,100
263891.84461142,4300841.15844615,0.01,1,0.617560975609756,41
264289.527538249,4300754.81698273,0.01,1,0.663292682926829,82
263974.46656264,4301031.56240956,0.01,1,0.749270833333333,96
264138.731268522,4301377.49990956,0.01,1,0.664313725490196,51
238689.46656264,4304990.8927667,0.03,1,0.7275,56
263233.282352113,4301675.92096219,0.03,1,0.689298245614035,57
263236.96656264,4301767.49990956,0.07,1,0.723894736842105,95
262673.705693074,4301749.02164869,0.01,1,0.806811594202898,138
262763.432079881,4301944.91370267,0.03,1,0.797413793103448,116
263191.537991211,4301845.49990956,0.03,1,0.487142857142857,35
263122.183953944,4301973.58686608,0.2,1,0.743478260869565,23
263341.96656264,4301982.71730087,0.01,1,0.802173913043478,46
262798.96656264,4302130.8332429,0.04,1,0.780222222222222,90
262856.109419782,4302353.92848099,0.01,1,0.841666666666667,210
263337.554797934,4302308.52932133,0.01,1,0.85078431372549,204
239205.737054443,4304743.15564727,0.03,1,0.794672131147541,122
263805.969884899,4302420.72250092,0.01,1,0.882159468438538,301
262923.76656264,4302564.69990956,0.01,1,0.6652,75
263096.609419782,4302662.41062385,0.01,1,0.758928571428571,112
263227.433852359,4302795.63075068,0.01,1,0.761121495327103,107
263679.044027428,4302872.42948703,0.01,1,0.854049295774648,284
263124.14447675,4303450.812793,0.01,1,0.823128834355828,163
263635.248771229,4303416.76371324,0.01,1,0.803128834355828,163
263624.382830582,4303808.79177559,0.01,1,0.816172248803828,209
262984.06656264,4303958.39990956,0.01,1,0.7686,100
238631.381456257,4304364.41480318,0.03,1,0.841436170212766,188
263076.225821899,4304148.98139104,0.01,1,0.751851851851852,81
263219.897597122,4304372.32749577,0.01,1,0.784051724137931,116
263882.44024685,4304018.76306746,0.01,1,0.861087719298246,285
263825.190861705,4304441.84570395,0.01,1,0.829299065420561,214
264211.609419782,4305187.85705242,0.02,1,0.787380952380952,84
264267.875653549,4305331.36354593,0.03,1,0.693181818181818,44
264538.96656264,4305253.14696839,0.02,1,0.76,85
264581.549895973,4305440.8332429,0.01,1,0.758194444444444,72
264636.743098952,4304871.57812185,0.01,1,0.856033519553073,179
265065.998820704,4304264.27410311,0.01,1,0.754354838709677,62
239262.055530611,4305215.47143981,0.02,1,0.918042704626335,281
228705.982956082,4306395.12286038,0.01,1,0.774672131147541,122
264876.33664138,4304101.12195681,0.01,1,0.778897637795276,127
264788.48830177,4303954.23904,0.01,1,0.667608695652174,46
264676.046317241,4303739.21770097,0.01,1,0.813067484662577,163
265174.109419782,4305309.6427667,0.01,1,0.730952380952381,42
265382.90406264,4305387.65615956,0.01,1,0.8575,64
265543.822457836,4304970.94969122,0.02,1,0.855502183406114,229
265608.355451529,4305422.77768734,0.04,1,0.807685185185185,108
239506.96656264,4304934.99990956,0.01,1,0.753958333333333,96
265939.07593764,4305062.10928456,0.01,1,0.834765625,128
265838.448044121,4305485.27768734,0.01,1,0.811975308641975,81
266026.96656264,4305484.32343897,0.02,1,0.802470588235294,85
266217.554797934,4305138.52932133,0.01,1,0.787941176470588,68
266257.44932126,4305551.22404749,0.01,1,0.813862068965517,145
266467.633229306,4305168.49990956,0.02,1,0.792111111111111,90
266518.187936685,4305590.78235231,0.05,1,0.83824427480916,131
266749.936859669,4305150.37119669,0.01,1,0.777227722772277,101
266712.59156264,4305648.12490956,0.02,1,0.69,48
266981.885917478,4305181.69345795,0.01,1,0.82741935483871,124
239131.96656264,4304932.49990956,0.01,1,0.809426229508197,122
266994.348761593,4305591.63603522,0.03,1,0.855602094240838,191
267324.057471731,4305245.49990956,0.02,1,0.829454545454545,165
267400.444823509,4305582.71730087,0.01,1,0.720434782608696,69
267746.739289912,4305857.04536411,0.01,1,0.854962121212121,264
267876.531780031,4305292.71730087,0.01,1,0.764202898550725,69
268095.180848354,4305335.71419528,0.02,1,0.774404761904762,84
267597.416000842,4305269.74710057,0.02,1,0.752134831460674,89
267637.442753116,4304996.54752861,0.01,1,0.727777777777778,63
268631.411007084,4304878.29356036,0.01,1,0.832116402116402,189
267261.805272317,4304604.07249021,0.01,1,0.831612903225806,248
268226.452728648,4304660.06907952,0.01,1,0.862806324110672,253
239703.15703883,4304574.6427667,0.01,1,0.728253968253968,63
268302.318675316,4304325.95061379,0.01,1,0.702676056338028,71
267684.421108094,4304413.68172774,0.01,1,0.799272727272727,165
267666.005024178,4304253.74990956,0.01,1,0.666923076923077,104
267151.505024178,4304224.96144802,0.01,1,0.803307692307692,130
267672.27906264,4304168.74990956,0.01,1,0.647395833333333,96
267985.932079881,4304062.32749577,0.04,1,0.785057471264368,87
267629.112311627,4303943.53229823,0.01,1,0.855587044534413,247
267130.444823509,4303870.43469217,0.01,1,0.778260869565217,92
239751.96656264,4304747.49990956,0.01,1,0.693333333333333,30
266853.295676564,4303851.93028931,0.05,1,0.731518987341772,79
266669.951637266,4303816.23125285,0.02,1,0.837611940298507,134
266669.598141587,4304383.0869541,0.02,1,0.885991902834008,247
267781.351808541,4302756.76220464,0.03,1,0.873565573770492,244
268388.90406264,4302766.49990956,0.01,1,0.8113125,160
268307.934304575,4302582.66119988,0.03,1,0.74989247311828,93
268680.070010916,4302618.87921991,0.01,1,0.734712643678161,87
268217.628327346,4302305.07343897,0.01,1,0.868639705882353,272
267669.823705497,4302271.42848099,0.02,1,0.750119047619048,84
240285.338655663,4304642.61618863,0.02,1,0.802713178294574,129
268162.620408794,4301958.80760187,0.01,1,0.863615384615385,260
267961.171860653,4301474.85090294,0.01,1,0.856655629139073,302
267527.414323834,4302720.78349165,0.07,1,0.658358208955224,67
267399.638318365,4302647.57624544,0.01,1,0.781603053435114,131
267202.421108094,4302497.95445502,0.01,1,0.815808080808081,198
267013.252276925,4302451.78562385,0.01,1,0.715047619047619,105
266484.3977553,4302273.09623984,0.01,1,0.832155963302752,218
266484.76656264,4302765.29990956,0.06,1,0.7791,100
266035.312427301,4302635.92096219,0.01,1,0.834812030075188,133
241101.231965483,4305070.48569155,0.04,1,0.85085308056872,211
265782.562892915,4302617.95862516,0.02,1,0.832477064220184,109
266218.21656264,4302149.06240956,0.02,1,0.69640625,64
266044.109419782,4302103.59881066,0.01,1,0.827747252747253,182
265719.81812514,4302037.85147206,0.03,1,0.8755078125,256
266867.934304575,4301429.75797408,0.03,1,0.686774193548387,31
265288.705693074,4299666.19556174,0.02,1,0.662608695652174,46
241164.299895973,4304902.8332429,0.01,1,0.576,45
265613.556158015,4299537.26869569,0.01,1,0.769653179190751,173
265073.598141587,4299562.6578043,0.01,1,0.782315789473684,95
264601.155751829,4299493.85126091,0.01,1,0.879459459459459,222
264558.633229306,4299259.37490956,0.01,1,0.782152777777778,144
265541.049131447,4299355.66504718,0.01,1,0.805275229357798,218
265265.913931061,4299170.6578043,0.05,1,0.64280701754386,57
265529.598141587,4299119.60517272,0.02,1,0.777947368421053,190
264500.41980005,4299013.32724769,0.03,1,0.759568345323741,139
265437.40773911,4298946.17638015,0.02,1,0.817107843137255,204
264490.628534471,4298850.1759659,0.04,1,0.81887323943662,213
241169.46656264,4304809.99990956,0.01,0.8,0.461666666666667,12
264504.302807181,4298627.84925454,0.01,1,0.844628820960699,229
265322.285711576,4298649.73395212,0.03,1,0.726702127659574,94
264743.847296585,4298383.27972608,0.01,1,0.781100917431193,109
265135.96656264,4298216.59081865,0.01,1,0.788636363636364,110
241399.77906264,4304605.68740956,0.01,1,0.84225,160
241661.145667117,4304956.00737225,0.01,1,0.684477611940299,67
229399.287004629,4306425.62145652,0.05,1,0.851878453038674,181
241681.755295034,4304636.30272646,0.02,1,0.815281690140845,142
241788.13843764,4305255.23428456,0.01,1,0.811953125,128
242137.23683291,4304994.12153118,0.03,1,0.790135135135135,74
242101.177088955,4304748.28938325,0.02,1,0.813508771929825,114
242415.201856757,4304601.61755662,0.02,1,0.807647058823529,68
244564.028174014,4304056.31507544,0.01,1,0.84563981042654,211
245019.334983692,4303929.07885693,0.03,1,0.814561403508772,114
245247.664237058,4304160.0580491,0.01,1,0.793333333333333,129
245258.505024178,4303804.16657623,0.01,1,0.781794871794872,117
244970.281479767,4303525.06897034,0.04,1,0.851657458563536,181
230382.101697775,4306239.93234199,0.01,1,0.829662162162162,148
245422.049619118,4303122.7324677,0.01,1,0.894950166112957,602
245973.207164143,4303147.95103738,0.01,1,0.882443609022556,266
246413.282352113,4303117.04878174,0.02,1,0.813308270676692,133
247430.980647147,4303194.19005041,0.01,1,0.816971830985916,142
247020.112630055,4302959.57856125,0.01,1,0.817359550561798,178
246969.932079881,4302716.32749577,0.01,1,0.815103448275862,145
249663.209656562,4302052.74852835,0.02,1,0.820773480662983,181
249792.193835367,4302353.86354593,0.01,1,0.837159090909091,176
249836.531780031,4302554.4564313,0.01,1,0.669710144927536,69
250164.109419783,4302222.89673496,0.01,1,0.834179894179894,189
230814.09156264,4306203.74990956,0.02,1,0.77825,80
249710.675653549,4301705.20900047,0.01,1,0.831309090909091,275
251052.61656264,4301211.29990956,0.01,1,0.81195,200
251475.051669023,4301253.03182446,0.02,1,0.652127659574468,47
229854.071825798,4305793.02622535,0.02,1,0.777763157894737,76
230193.633229306,4305486.21785828,0.01,1,0.80991452991453,117
229798.478190547,4305128.19758398,0.04,1,0.842558139534884,86
254123.422258842,4301934.96826399,0.04,1,0.802784810126582,79
229489.252276925,4305463.92848099,0.02,1,0.853952380952381,210
262103.655751829,4301427.56747713,0.01,1,0.800405405405405,148
266876.018286778,4302408.62059922,0.01,1,0.763103448275862,116
261277.260680287,4300949.33814486,0.01,1,0.740955882352941,136
266410.16968764,4302608.43740956,0.02,1,0.793125,128
268826.696292369,4303676.58514865,0.01,1,0.906985446985447,481
268443.923084379,4304060.15208348,0.01,1,0.839869565217391,230
259627.799895973,4298755.91657623,0.01,1,0.878527777777778,360
258979.46656264,4296860.57683264,0.01,1,0.808525641025641,156
268020.759666088,4302939.91370267,0.02,1,0.660919540229885,87
258817.875653549,4294580.22718229,0.02,1,0.695454545454545,33
248946.389055041,4301579.47559345,0.01,1,0.855896656534954,329
249713.349541363,4301270.39352658,0.02,1,0.871574468085106,235
250140.812716486,4301414.42298649,0.01,1,0.825833333333333,156
257256.252276925,4302223.92848099,0.02,1,0.718690476190476,84
257080.537991211,4302079.6427667,0.03,1,0.634285714285714,42
258241.186215819,4301846.22823326,0.01,1,0.804393063583815,173
260798.114103623,4302723.07368005,0.01,1,0.546885245901639,61
261200.299895973,4303049.01506108,0.01,1,0.748686868686869,99
260533.478190547,4301893.77897933,0.03,1,0.704651162790698,43
256757.815619243,4299525.70745673,0.01,1,0.800849056603774,106
256487.633229306,4299535.8332429,0.03,1,0.767333333333333,90
256557.952478133,4299848.7675152,0.02,1,0.753380281690141,71
257128.793485717,4299605.76914033,0.01,1,0.774615384615385,104
257070.547643721,4299289.05396362,0.01,1,0.793175675675676,148
257472.27906264,4298399.53115956,0.01,1,0.75890625,64
254901.805272317,4298221.69345795,0.01,1,0.742096774193548,62
254773.267932503,4298262.43141641,0.02,1,0.688630136986301,73
254737.115816371,4298488.54468568,0.03,1,0.754328358208955,67
254888.784744458,4298750.11354593,0.01,1,0.717272727272727,88
255059.524702175,4298555.40688631,0.01,1,0.784108527131783,129
255231.531780031,4298322.71730087,0.01,1,0.747065217391304,92
256172.618736553,4298917.49990956,0.02,1,0.699782608695652,46
259416.831427504,4295953.17558524,0.02,1,0.727702702702703,74
257842.933413468,4293873.52200901,0.02,1,0.814861878453039,181
257570.219574688,4294042.68063245,0.02,1,0.766746987951807,83
259835.870672229,4294608.18484107,0.01,1,0.718219178082192,73
261983.701256517,4294423.01011364,0.01,1,0.691020408163265,49
260850.96656264,4295011.8332429,0.01,1,0.716888888888889,90
260885.772532789,4295280.11184986,0.01,1,0.686791044776119,134
260222.59156264,4299556.4582429,0.01,1,0.817013888888889,144
260410.708893928,4299018.91095251,0.02,1,0.830245398773006,163
261272.421108094,4299907.49990956,0.01,1,0.645151515151515,33
262005.299895973,4300616.66657623,0.01,1,0.478333333333333,36
259794.941246184,4299151.04421336,0.02,1,0.755822784810127,79
261149.611190739,4298662.87181039,0.01,1,0.828884297520661,242
262052.361299482,4301673.68412009,0.01,1,0.831140350877193,228
264203.053519161,4300680.10860521,0.01,1,0.664927536231884,69
264077.522118195,4301231.94435401,0.01,1,0.641851851851852,54
264424.442290795,4300920.80088044,0.01,1,0.734271844660194,103
264362.924009448,4301178.35097339,0.01,1,0.692340425531915,47
264603.84156264,4300942.49990956,0.01,1,0.64609375,64
262581.745323702,4302617.58840514,0.01,1,0.77070796460177,113
262484.34156264,4302833.62490956,0.02,1,0.738625,80
262474.109419782,4303245.56713645,0.01,1,0.795210084033613,119
262792.59156264,4303408.74990956,0.04,1,0.7571875,96
264686.549895973,4303499.16657623,0.01,1,0.726805555555556,72
264467.296232969,4303466.95045901,0.01,1,0.768131868131868,91
265388.270910466,4305614.02164869,0.01,1,0.67231884057971,69
265046.774254947,4305531.92298649,0.04,1,0.723076923076923,52
268114.56656264,4305987.89990956,0.01,1,0.850133333333333,225
268456.96656264,4306162.35567879,0.02,1,0.843509615384615,208
268223.395134068,4305684.10705242,0.02,1,0.718214285714286,56
268538.71656264,4305726.74990956,0.02,1,0.743,40
268793.930848354,4306493.30348099,0.01,1,0.863244047619048,336
268911.660440191,4305902.39786875,0.02,1,0.848843537414966,147
269431.297772831,4303829.95213886,0.01,1,0.87156050955414,314
269732.881196786,4304201.34137298,0.01,1,0.770365853658537,164
269923.96656264,4304653.28562385,0.02,1,0.880178571428571,280
269759.339443996,4304940.88974007,0.01,1,0.81864406779661,177
269249.99686567,4305017.34839441,0.01,1,0.846060606060606,198
269292.475544676,4304712.52984968,0.02,1,0.85437125748503,167
269369.861299482,4304433.81569904,0.01,1,0.800964912280702,114
268655.65508723,4304550.61466366,0.01,1,0.712786885245902,61
268908.455924342,4304668.77650531,0.01,1,0.80113475177305,141
268904.395134068,4304287.32848099,0.01,1,0.812971428571429,175
269669.319503816,4305463.14696839,0.01,1,0.861882352941176,170
269146.34156264,4305457.37490956,0.02,1,0.8635,240
268544.702411696,4305408.44330579,0.02,1,0.82937106918239,159
268567.442753116,4305184.16657623,0.01,1,0.787857142857143,126
267323.830969419,4303644.40668922,0.02,1,0.863050847457627,236
265604.986867208,4303893.69280296,0.03,1,0.876649746192893,197
265397.701256517,4302015.70399119,0.01,1,0.864775510204082,245
265403.731268522,4298756.61755662,0.02,1,0.715098039215686,102
264514.34974021,4299115.16346096,0.01,1,0.661495327102804,107
264731.432582057,4298107.7911717,0.01,1,0.73378640776699,103
264446.869475261,4298006.14068626,0.02,1,0.803398058252427,103
257124.46656264,4305240.90900047,0.01,1,0.780151515151515,132
256882.865439044,4305145.87069608,0.01,1,0.824775280898876,178
256640.620408793,4305153.26914033,0.01,1,0.792307692307692,156
256535.71656264,4305104.99990956,0.01,0.92,0.421666666666667,48
256495.015343127,4304842.86576322,0.03,1,0.712926829268293,41
256440.4876894,4305163.83793773,0.01,1,0.693661971830986,71
256339.575258292,4305139.67382261,0.01,1,0.648840579710145,69
256598.48830177,4304678.47817043,0.01,1,0.736739130434783,92
256231.96656264,4304692.49990956,0.02,1,0.700681818181818,44
256100.615211288,4304779.66207172,0.01,1,0.662162162162162,74
255830.495974404,4304613.3822625,0.01,1,0.714901960784314,51
255671.598141587,4304746.02622535,0.01,1,0.702842105263158,95
255547.547957988,4304728.77897933,0.01,1,0.708372093023256,86
255342.652837149,4304713.77441937,0.01,1,0.811111111111111,153
257301.703404745,4304493.28938325,0.01,1,0.702982456140351,57
257869.618496341,4304722.74852835,0.01,1,0.844585635359116,181
258362.045096671,4304753.67792003,0.01,1,0.836858638743455,191
259069.99686567,4304439.62112168,0.01,1,0.796868686868687,99
258827.193835367,4304410.68172774,0.01,1,0.823106060606061,132
254318.943306826,4304233.77897933,0.04,1,0.784186046511628,86
254130.428101101,4304205.96144802,0.01,1,0.776538461538462,78
253875.855451529,4303890.09250215,0.01,1,0.82358024691358,162
253989.46656264,4303637.77768734,0.03,1,0.854907407407407,216
254336.276907467,4303836.98266818,0.01,1,0.790862068965517,116
254537.220799928,4303814.61855363,0.02,1,0.776610169491525,118
254762.260680287,4303709.85285074,0.02,1,0.746078431372549,51
253535.96656264,4303601.49990956,0.06,1,0.647333333333333,30
253316.44024685,4303558.55254114,0.07,1,0.76140350877193,57
253410.662214814,4303902.39121391,0.03,1,0.772826086956522,92
253141.556726574,4303857.00810628,0.01,1,0.853989071038251,183
252864.984580658,4303408.49090055,0.01,1,0.878168168168168,333
252804.46656264,4303768.12490956,0.01,1,0.75578125,64
253361.906321676,4304166.41557221,0.01,1,0.679397590361446,83
252672.898766029,4303994.61855363,0.01,1,0.796610169491525,118
252883.136775406,4304344.52118616,0.02,1,0.819219858156028,141
253210.765445321,4304398.617228,0.01,1,0.854804469273743,179
253495.428101101,4304409.0383711,0.09,1,0.781282051282051,39
253995.943835367,4304461.36354593,0.01,1,0.74875,88
252844.831731179,4305270.08417923,0.01,1,0.83936329588015,267
253389.120408793,4305200.19221725,0.03,1,0.849692307692308,130
253703.52906264,4305166.87490956,0.03,1,0.824609375,128
254050.750346423,4305136.68909875,0.02,1,0.823693693693694,111
257544.071825798,4302672.23675167,0.02,1,0.690263157894737,38
257075.477200938,4302440.58501595,0.01,1,0.792127659574468,94
256252.735793409,4299187.66474473,0.01,1,0.831538461538462,182
257476.354317742,4297106.4795014,0.01,1,0.76265306122449,98
310375.157207414,4606746.29545455,1,100,70.5757575757576,66
311495.106702364,4605010.6388889,2,100,55.1851851851852,27
293909.776372033,4618693.23648649,3,100,77.5675675675676,74
294866.241123498,4618662.51923078,1,100,79.5384615384615,143
295622.884480141,4617352.70238096,2,100,72.5396825396825,63
296095.326340607,4607080.2383721,3,100,76.5348837209302,86
310240.412570029,4606904.67134832,1,100,74.1348314606742,89
308703.884480141,4605926.75000001,1,100,58.4,30
308707.633083493,4605135.71648045,1,100,74.7262569832402,179
296544.851693256,4604659.53688525,1,100,75.4672131147541,122
307630.416947674,4604570.58116884,4,100,71.3116883116883,77
296221.416590233,4604222.48394496,2,100,74.6880733944954,109
305562.884480141,4604073.55000001,2,100,78.7866666666667,150
307892.707488991,4604223.43141594,1,100,77.1504424778761,113
297486.446123977,4604285.72260275,2,100,75.4246575342466,73
297437.884480141,4604073.62500001,4,100,74.25,48
308188.472715436,4603991.16176471,1,100,77.7549019607843,102
306835.355068377,4603664.3382353,1,100,74.7882352941176,85
285412.884480141,4610875.88793104,4,100,78.6551724137931,116
284589.793571051,4608620.65909092,2,100,82.0909090909091,55
284812.884480141,4608621.75000001,2,100,78.6262626262626,99
285051.730633988,4608617.13461539,2,100,56.1923076923077,26
285276.867530989,4608600.13983051,3,100,80.8474576271186,118
286747.884480141,4608554.82692308,2,100,62.3846153846154,26
286942.884480141,4608546.75000001,4,100,66.8636363636364,66
287173.653710911,4608541.75000001,1,100,67.0769230769231,39
